gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,Urban,Bachelor,6.24,1,4,3633.0,1,A,Gold,35808
Male,Urban,High School,73.9,0,2,4042.0,More than 1,B,Platinum,168036
Female,Rural,High School,5.29,1,6,0.0,1,B,Platinum,110544
Female,Urban,Bachelor,8.58,1,1,5472.0,More than 1,A,Gold,301692
Female,Urban,Bachelor,6.3,1,6,5814.0,More than 1,A,Platinum,276312
Male,Rural,High School,6.11,1,1,0.0,More than 1,C,Platinum,264708
Female,Urban,High School,86.68,0,2,6286.0,1,A,Platinum,46716
Male,Rural,High School,6.39,0,3,3552.0,1,A,Gold,35532
Male,Urban,Bachelor,6.87,0,6,,More than 1,A,Platinum,117300
Female,Urban,High School,8.08,1,2,7527.0,1,A,Platinum,48996
Female,Urban,Bachelor,,1,4,0.0,1,C,Platinum,31428
Female,Urban,Bachelor,8.4,1,6,5153.0,More than 1,A,Gold,57228
Male,Urban,High School,6.4,0,3,4344.0,1,,Platinum,32892
Female,Rural,Bachelor,5.8,0,1,3525.0,More than 1,A,Platinum,144288
Female,Urban,Bachelor,6.0,0,1,4224.0,1,A,Silver,33528
Female,Urban,High School,4.03,1,3,3917.0,1,A,Gold,62232
Female,Urban,High School,6.7,0,8,6580.0,More than 1,C,Silver,39996
Male,Urban,Bachelor,4.98,0,6,6393.0,More than 1,C,Platinum,77616
Male,Rural,High School,62.06,0,7,0.0,More than 1,A,Platinum,57864
Male,Rural,Others,2.8,0,5,5976.0,More than 1,C,Gold,101556
Female,,High School,4.67,0,5,8591.0,More than 1,A,Platinum,68472
Male,Urban,High School,34.63,0,6,0.0,More than 1,B,Platinum,94512
Male,Rural,Bachelor,4.72,1,7,5600.0,More than 1,C,Gold,158100
Female,Urban,High School,46.08,0,1,6209.0,1,C,Gold,53292
Male,,High School,9.81,1,8,0.0,More than 1,B,Silver,70812
Male,Urban,High School,5.29,0,2,3523.0,More than 1,B,Gold,60576
Male,Urban,Bachelor,9.52,1,6,0.0,1,A,Platinum,66036
Female,Urban,Bachelor,0.78,0,6,3763.0,More than 1,B,Platinum,62280
Male,Urban,High School,5.17,1,2,3608.0,More than 1,A,Gold,187956
Male,Urban,High School,9.54,1,2,6122.0,More than 1,A,Platinum,161388
Male,Rural,Bachelor,6.5,1,4,3778.0,More than 1,B,Platinum,47556
Female,,High School,97.7,0,6,0.0,More than 1,A,Silver,72624
Female,Rural,High School,6.9,0,3,2090.0,1,B,Platinum,33936
Female,Urban,Bachelor,8.05,1,4,0.0,1,A,Silver,34812
Female,Urban,High School,5.87,1,3,5512.0,1,C,Silver,323376
Male,,High School,8.46,1,3,6637.0,More than 1,A,Platinum,70740
Female,Rural,High School,9.81,1,6,0.0,More than 1,A,Platinum,95448
Male,Urban,Bachelor,6.79,1,6,4191.0,More than 1,A,Platinum,34128
Female,Rural,Bachelor,91.46,0,7,0.0,1,B,Platinum,33036
Male,Urban,High School,3.62,0,3,9395.0,More than 1,A,Platinum,112008
Female,Urban,High School,8.73,0,2,3276.0,1,B,Platinum,33648
Female,Rural,Bachelor,3.83,1,0,4894.0,More than 1,B,Silver,108252
Male,Urban,Bachelor,5.86,1,7,6024.0,1,,Gold,53748
Male,Urban,High School,7.67,0,5,3822.0,More than 1,A,Gold,38760
Female,Urban,Bachelor,4.32,0,1,3863.0,1,A,Gold,59700
Female,Urban,High School,7.03,0,6,9808.0,More than 1,A,Platinum,134196
Male,Urban,Bachelor,4.75,0,7,5913.0,More than 1,B,Silver,69384
Male,Urban,Bachelor,60.49,0,5,4456.0,1,A,Platinum,31920
Female,,Bachelor,8.37,0,2,4375.0,More than 1,A,Silver,88200
Male,Urban,Bachelor,8.44,1,6,0.0,More than 1,B,Platinum,59424
Male,Urban,Others,8.59,1,5,2888.0,1,B,Silver,33852
Female,Rural,Bachelor,7.86,0,5,0.0,More than 1,B,Platinum,62688
Female,Rural,High School,8.67,1,7,2840.0,1,A,Platinum,94608
Female,Urban,High School,46.63,1,2,4137.0,More than 1,A,Platinum,101772
Female,Urban,High School,3.75,0,6,2081.0,More than 1,B,Silver,66336
Male,Rural,High School,,1,4,2605.0,More than 1,A,Gold,206364
Female,Urban,High School,5.31,0,2,3948.0,More than 1,A,Platinum,56568
Male,Urban,High School,7.14,1,3,3208.0,More than 1,A,Platinum,566088
Male,Urban,Bachelor,5.25,1,5,2938.0,More than 1,A,Gold,77304
Male,Urban,High School,69.53,0,7,11316.0,1,A,Platinum,36300
Male,Urban,Bachelor,3.95,1,6,5701.0,More than 1,B,Platinum,94932
Female,Rural,High School,3.01,0,0,0.0,More than 1,B,Platinum,87948
Female,Urban,Bachelor,2.78,1,3,2177.0,More than 1,A,Platinum,165300
Female,Urban,High School,6.45,0,6,6441.0,1,,Platinum,54552
Male,Urban,Bachelor,7.89,0,4,6361.0,More than 1,C,Platinum,333552
Male,Urban,Bachelor,4.31,1,6,5645.0,1,B,Platinum,33540
Male,Urban,High School,44.21,1,1,3996.0,1,A,Silver,32064
Male,Rural,Others,6.95,1,4,3371.0,1,B,Silver,37656
Male,Rural,High School,8.65,1,6,5748.0,More than 1,A,Platinum,61572
Male,Urban,High School,5.54,1,7,6617.0,More than 1,A,Platinum,64152
Female,Urban,Bachelor,9.91,1,3,4233.0,More than 1,A,Platinum,100008
Male,Urban,Bachelor,8.6,0,1,5484.0,More than 1,C,Gold,111876
Female,Urban,High School,,1,2,5697.0,More than 1,A,Platinum,125952
Male,,High School,7.18,1,5,3520.0,1,A,Platinum,51624
Female,Rural,High School,,1,8,0.0,More than 1,A,Platinum,64752
Male,Urban,Bachelor,8.12,1,2,6978.0,1,A,Silver,74004
Male,Urban,Others,6.35,1,5,2594.0,1,A,Platinum,43356
Female,Urban,High School,2.07,0,5,4033.0,More than 1,B,Silver,68064
Male,,High School,4.37,0,7,10231.0,More than 1,B,Platinum,97332
Male,,Bachelor,4.68,0,7,,More than 1,B,Platinum,70284
Female,Urban,Bachelor,,0,2,3678.0,More than 1,A,Gold,100296
Female,,High School,7.26,1,1,2174.0,More than 1,A,Silver,67716
Male,Urban,Bachelor,6.84,0,4,4988.0,1,A,Platinum,34920
Male,,High School,8.63,1,6,4026.0,More than 1,A,Platinum,98124
Female,Urban,High School,,0,3,6123.0,More than 1,B,Silver,62652
Male,Urban,Bachelor,8.31,0,5,7852.0,More than 1,,Platinum,99024
Male,Urban,Bachelor,50.46,0,2,5666.0,1,C,Silver,48660
Female,Urban,Bachelor,9.31,0,4,4321.0,More than 1,B,Platinum,515256
Male,Urban,Others,4.42,1,4,4063.0,1,,Gold,48876
Male,Rural,Bachelor,6.66,1,5,0.0,1,A,Gold,42696
Male,Rural,Bachelor,17.85,1,3,3228.0,More than 1,B,Platinum,63720
Male,Rural,Bachelor,7.4,1,5,4509.0,More than 1,A,Platinum,68928
Male,Urban,High School,8.04,0,1,2634.0,1,A,Platinum,55656
Female,Rural,Bachelor,7.46,1,3,2142.0,1,B,Silver,41256
Female,Rural,Bachelor,2.91,1,4,2338.0,More than 1,B,Silver,108312
Female,Urban,Bachelor,8.79,1,2,6307.0,1,A,Silver,62292
Male,Rural,Bachelor,5.44,1,6,3767.0,More than 1,A,Gold,118752
Male,,High School,6.06,0,6,7610.0,More than 1,A,Gold,60492
Male,Urban,Bachelor,2.03,0,7,3806.0,More than 1,A,Gold,308316
Female,Urban,High School,1.31,1,4,3883.0,More than 1,C,Gold,32904
Male,Urban,Others,6.04,0,7,9538.0,More than 1,A,Platinum,54552
Male,Rural,Bachelor,7.35,1,8,4673.0,1,B,Silver,66672
Female,Urban,High School,5.12,1,6,0.0,More than 1,A,Platinum,65376
Male,Urban,High School,3.58,0,8,,More than 1,A,Silver,99192
Female,Urban,High School,2.44,1,8,,More than 1,A,Gold,108480
Female,Urban,Bachelor,66.3,0,6,5726.0,More than 1,A,Gold,69852
Female,Urban,Bachelor,4.19,0,1,2504.0,1,A,Platinum,33924
Female,Urban,Bachelor,8.24,1,3,9498.0,More than 1,,Platinum,90744
Female,Urban,Bachelor,4.2,1,6,8027.0,More than 1,B,Platinum,67644
Female,Rural,Bachelor,8.48,1,5,0.0,More than 1,A,Gold,104508
Female,Urban,High School,4.76,1,1,2117.0,More than 1,A,Platinum,67764
Female,Urban,Bachelor,7.97,0,2,8741.0,More than 1,C,Silver,65868
Female,Urban,Others,5.84,1,8,2414.0,1,B,Silver,61848
Female,Urban,Bachelor,4.09,1,6,7178.0,More than 1,A,Silver,69576
Female,Rural,High School,3.46,0,5,3578.0,More than 1,B,Platinum,164172
Male,Urban,Bachelor,43.17,1,2,5835.0,More than 1,A,Silver,276864
Male,Urban,High School,7.17,1,6,5156.0,1,A,Platinum,32160
Female,Urban,Bachelor,6.8,0,5,0.0,More than 1,A,Silver,66888
Female,Urban,High School,9.61,1,0,0.0,More than 1,A,Gold,30528
Male,Rural,Bachelor,8.56,0,0,2711.0,More than 1,A,Gold,109872
Male,Rural,Others,9.76,1,4,0.0,1,A,Platinum,33252
Female,Rural,High School,41.43,0,6,0.0,1,B,Platinum,61140
Female,Urban,Bachelor,5.84,1,0,0.0,1,A,Platinum,34824
Female,Urban,High School,9.61,0,5,3713.0,More than 1,A,Gold,206052
Female,Rural,High School,,0,0,0.0,More than 1,A,Platinum,69936
Male,Urban,Bachelor,5.01,1,5,4213.0,More than 1,,Gold,106140
Male,Rural,Bachelor,8.19,1,7,0.0,More than 1,A,Silver,64200
Female,Rural,Bachelor,9.36,0,5,3401.0,1,C,Gold,99276
Male,Urban,High School,2.02,0,6,3095.0,More than 1,B,Silver,62820
Female,Urban,Bachelor,0.51,0,5,11152.0,More than 1,A,Silver,171168
Male,Rural,Bachelor,7.24,0,7,3988.0,More than 1,A,Platinum,69888
Male,Urban,High School,2.23,1,4,0.0,More than 1,C,Platinum,59988
Male,Urban,Bachelor,52.8,0,4,3808.0,More than 1,B,Platinum,73440
Female,Urban,Bachelor,44.34,0,2,5762.0,1,A,Gold,38460
Male,Urban,Bachelor,3.47,0,0,7699.0,More than 1,B,Silver,338088
Female,Urban,Others,4.4,0,6,6158.0,More than 1,A,Platinum,57144
Female,Rural,Bachelor,5.45,1,1,0.0,More than 1,A,Gold,63420
Male,Urban,High School,6.77,0,5,6959.0,More than 1,A,Platinum,108312
Male,Urban,Bachelor,8.03,1,5,8627.0,More than 1,B,Platinum,109152
Male,Urban,Bachelor,3.48,0,6,4968.0,More than 1,C,Silver,103248
Female,Rural,High School,43.92,1,6,3180.0,More than 1,B,Silver,61560
Female,Rural,Others,7.5,1,7,0.0,1,A,Gold,32352
Male,Urban,Bachelor,7.2,1,1,2830.0,More than 1,B,Platinum,88908
Female,Rural,Bachelor,9.93,0,1,0.0,1,A,Silver,45024
Male,Rural,Bachelor,9.89,1,1,0.0,1,A,Gold,58380
Male,Urban,High School,8.57,1,5,20698.0,1,C,Silver,29400
Male,Rural,High School,7.33,1,5,0.0,More than 1,A,Platinum,64740
Female,Urban,High School,6.43,0,7,5818.0,More than 1,A,Silver,125712
Female,Urban,High School,9.61,0,5,5892.0,More than 1,A,Platinum,66528
Female,Urban,Bachelor,3.93,1,7,8106.0,More than 1,A,Platinum,98208
Male,Urban,High School,5.66,1,7,6445.0,1,A,Platinum,63624
Female,Rural,High School,32.14,0,6,0.0,More than 1,A,Platinum,103044
Male,Urban,High School,6.31,1,0,3589.0,1,A,Platinum,34440
Female,Urban,High School,9.22,1,3,0.0,1,A,Platinum,30696
Male,Rural,Bachelor,2.41,1,3,2589.0,More than 1,B,Platinum,167976
Female,Rural,High School,52.74,1,6,6272.0,1,C,Silver,52080
Male,Urban,High School,2.07,1,6,4991.0,More than 1,A,Gold,217980
Female,Urban,Bachelor,6.54,1,3,3053.0,More than 1,A,Gold,96516
Male,Urban,High School,2.32,0,2,5521.0,More than 1,A,Platinum,317376
Female,,Bachelor,4.88,0,0,6721.0,1,A,Silver,31572
Male,Urban,Bachelor,7.85,1,8,,More than 1,A,Gold,183660
Male,Urban,High School,3.45,1,6,10203.0,More than 1,C,Platinum,172020
Female,Urban,High School,9.42,0,4,14166.0,More than 1,A,Gold,137460
Female,Urban,Bachelor,3.9,0,5,,More than 1,A,Silver,112188
Male,Rural,High School,70.2,1,1,3814.0,1,A,Gold,49872
Female,Urban,High School,1.72,1,3,6393.0,1,A,Gold,31776
Female,Urban,Bachelor,6.74,1,4,2972.0,More than 1,B,Platinum,109236
Male,Urban,Bachelor,4.12,1,6,6706.0,More than 1,A,Platinum,63192
Female,Urban,Bachelor,9.06,0,3,7612.0,1,C,Gold,36480
Male,,High School,3.44,0,5,5487.0,More than 1,A,Platinum,65196
Female,Urban,Bachelor,4.34,0,4,5014.0,More than 1,A,Platinum,100980
Male,Urban,Bachelor,90.3,0,2,2133.0,More than 1,A,Platinum,115548
Male,Urban,Bachelor,9.95,1,4,2853.0,More than 1,A,Platinum,68844
Female,Urban,High School,4.19,0,8,10594.0,More than 1,A,Gold,90888
Male,Urban,Bachelor,6.39,1,6,2331.0,More than 1,B,Platinum,66360
Female,Rural,High School,4.2,0,6,3225.0,1,B,Gold,62304
Male,Urban,High School,4.28,0,7,3967.0,More than 1,A,Platinum,344316
Male,Urban,Bachelor,9.42,1,8,0.0,More than 1,,Platinum,65184
Female,Urban,High School,61.15,0,1,9486.0,More than 1,A,Platinum,112068
Female,Rural,Bachelor,92.39,1,6,0.0,More than 1,,Platinum,68904
Male,Urban,High School,2.03,0,7,4259.0,More than 1,,Silver,321036
Male,Urban,Bachelor,2.62,1,8,3149.0,More than 1,B,Gold,67716
Male,Rural,Bachelor,45.63,0,1,2367.0,More than 1,C,Platinum,67620
Female,Rural,Bachelor,8.34,1,6,2816.0,1,B,Platinum,32940
Male,Urban,Bachelor,7.39,1,8,3279.0,More than 1,A,Platinum,87156
Male,,High School,5.29,1,1,10489.0,More than 1,A,Gold,91308
Male,Urban,High School,4.43,0,6,4213.0,More than 1,A,Gold,71220
Male,Urban,Bachelor,8.91,1,5,,More than 1,B,Platinum,67296
Male,Rural,Bachelor,2.86,0,8,3702.0,1,B,Platinum,70572
Male,Rural,High School,6.16,1,6,0.0,More than 1,B,Platinum,61608
Male,Urban,High School,,0,5,8637.0,More than 1,A,Platinum,103680
Female,Rural,High School,,1,8,,More than 1,A,Platinum,262620
Female,Rural,High School,5.7,0,1,3269.0,1,A,Silver,33612
Male,Urban,High School,6.67,0,8,0.0,More than 1,A,Platinum,518496
Female,Rural,High School,9.28,1,3,3604.0,More than 1,B,Platinum,100068
Male,Urban,Bachelor,6.03,1,6,0.0,More than 1,A,Platinum,102204
Female,Urban,High School,6.99,0,4,8368.0,More than 1,A,Gold,265164
Male,Urban,High School,5.41,0,7,,1,C,Silver,52836
Female,Urban,Bachelor,9.51,1,1,,More than 1,A,Platinum,31512
Female,Rural,High School,6.03,1,2,0.0,More than 1,A,Platinum,55644
Male,Urban,Bachelor,4.93,0,8,4575.0,More than 1,A,Silver,70644
Male,Urban,Bachelor,57.05,0,2,2232.0,More than 1,C,Gold,266184
Female,Rural,Bachelor,5.54,1,1,0.0,More than 1,B,Gold,63768
Male,Rural,Bachelor,42.31,1,1,2473.0,More than 1,B,Silver,95556
Male,Urban,High School,2.06,1,2,5671.0,More than 1,A,Platinum,494952
Male,Urban,High School,2.28,1,4,0.0,More than 1,B,Silver,66588
Female,Urban,High School,1.46,0,7,6761.0,1,A,Platinum,34500
Female,Urban,Bachelor,8.98,1,3,9762.0,More than 1,A,Platinum,177312
Male,,Bachelor,21.79,0,6,5259.0,1,A,Gold,29736
Female,,High School,9.77,1,8,5997.0,More than 1,A,Gold,132540
Male,Urban,High School,3.17,0,4,8916.0,More than 1,A,Gold,71052
Male,Rural,Bachelor,9.11,1,5,0.0,1,A,Platinum,33768
Male,Urban,High School,9.15,0,5,7112.0,More than 1,C,Platinum,186048
Female,Rural,Bachelor,6.42,0,7,,1,A,Silver,72792
Female,Urban,High School,9.35,1,7,5711.0,More than 1,A,Platinum,91752
Female,Urban,High School,39.33,1,6,3382.0,More than 1,A,Gold,63744
Male,Urban,Bachelor,,0,2,5333.0,More than 1,B,Silver,145416
Female,Urban,High School,7.91,1,1,0.0,1,A,Silver,37392
Male,Urban,Bachelor,8.0,1,5,4591.0,More than 1,A,Platinum,64764
Male,Urban,Bachelor,4.77,1,0,,1,B,Silver,34992
Male,Urban,Bachelor,5.59,1,3,3731.0,More than 1,,Platinum,99036
Female,Rural,Bachelor,11.06,1,7,0.0,1,C,Silver,65508
Female,Urban,High School,6.97,1,6,2062.0,1,B,Platinum,29868
Male,Urban,High School,6.79,0,4,6258.0,More than 1,A,Platinum,48216
Male,,High School,69.46,1,3,0.0,More than 1,,Gold,97776
Female,Urban,Bachelor,8.75,0,6,2200.0,1,B,Platinum,101868
Male,Urban,High School,5.14,0,7,3001.0,1,C,Gold,48516
Male,Rural,Bachelor,3.34,0,2,3568.0,1,A,Platinum,32064
Male,Rural,High School,8.44,1,5,,More than 1,A,Gold,111144
Male,Urban,Bachelor,5.53,0,3,7858.0,More than 1,A,Silver,58968
Male,Rural,Bachelor,6.94,1,0,0.0,1,A,Platinum,29556
Female,Urban,High School,87.96,0,2,3990.0,1,C,Platinum,32412
Female,Urban,Bachelor,5.52,1,8,2247.0,More than 1,A,Platinum,55044
Female,Rural,Bachelor,5.47,1,3,3601.0,More than 1,B,Silver,31464
Male,Urban,Others,,1,5,4364.0,1,C,Platinum,59004
Female,Urban,Bachelor,7.15,0,6,5518.0,More than 1,A,Platinum,67212
Male,Urban,Bachelor,2.77,0,3,6047.0,More than 1,B,Gold,94440
Female,Urban,High School,5.86,1,3,5781.0,More than 1,B,Gold,265824
Male,Urban,High School,8.05,0,6,9632.0,More than 1,A,Gold,90720
Male,Urban,Bachelor,3.32,1,7,3071.0,More than 1,A,Gold,91632
Male,Urban,High School,9.44,1,6,6566.0,1,B,Gold,66324
Female,Urban,High School,53.77,0,4,3643.0,More than 1,A,Platinum,106968
Male,Urban,Bachelor,9.61,1,2,0.0,1,,Silver,28272
Male,Rural,Bachelor,4.39,0,7,14680.0,More than 1,B,Platinum,60780
Male,Rural,High School,8.23,0,8,4813.0,More than 1,A,Silver,67992
Female,Urban,High School,83.08,1,6,2027.0,1,B,Platinum,34956
Female,Urban,High School,9.03,0,2,2071.0,More than 1,A,Platinum,97620
Female,,Others,,0,6,7953.0,1,A,Silver,64548
Male,Rural,High School,,0,0,,More than 1,,Gold,65292
Female,Urban,High School,3.55,1,6,3305.0,More than 1,A,Platinum,243840
Male,Urban,High School,60.22,1,4,9143.0,More than 1,A,Silver,119016
Female,Urban,Bachelor,6.86,0,3,3081.0,More than 1,B,Silver,123768
Male,Urban,Bachelor,7.72,0,6,4072.0,More than 1,A,Platinum,97680
Female,Urban,High School,6.37,0,2,6280.0,1,A,Platinum,30372
Male,Urban,High School,6.88,1,8,6607.0,1,B,Silver,54456
Female,,Bachelor,7.06,0,7,2715.0,More than 1,B,Silver,104928
Male,Urban,Bachelor,2.59,1,4,6324.0,More than 1,C,Platinum,63156
Male,Urban,High School,2.56,1,2,0.0,1,A,Platinum,36840
Female,Urban,High School,6.34,0,5,4197.0,More than 1,A,Platinum,61812
Male,Urban,Bachelor,3.63,1,6,3917.0,More than 1,,Platinum,107628
Female,Rural,High School,65.28,0,1,6938.0,1,C,Gold,49884
Female,Urban,Bachelor,6.05,1,5,2233.0,1,C,Silver,103920
Male,Urban,High School,4.49,1,8,,More than 1,A,Platinum,68892
Female,Urban,High School,55.85,1,5,5669.0,More than 1,C,Gold,200496
Female,Rural,High School,8.4,1,4,2230.0,More than 1,A,Gold,337800
Female,Urban,Bachelor,6.32,0,3,3144.0,1,A,Platinum,62976
Male,Urban,High School,37.41,1,5,6344.0,More than 1,A,Gold,167304
Male,Urban,High School,4.66,1,2,9722.0,More than 1,A,Platinum,114168
Female,Rural,High School,5.89,1,7,0.0,More than 1,A,Platinum,64908
Female,Urban,High School,7.56,0,4,4070.0,More than 1,A,Platinum,32016
Female,Rural,High School,7.53,1,6,0.0,1,B,Platinum,36504
Female,Urban,Bachelor,9.16,1,6,5232.0,More than 1,,Silver,67620
Female,Rural,High School,4.67,0,6,0.0,More than 1,B,Platinum,111456
Female,,High School,4.1,1,3,3500.0,More than 1,A,Silver,169584
Male,Rural,High School,7.52,1,8,0.0,1,A,Silver,60828
Male,Rural,Bachelor,3.4,0,6,2006.0,1,A,Gold,36924
Female,,High School,5.94,0,3,2972.0,More than 1,,Gold,66336
Male,Urban,High School,,1,2,7249.0,More than 1,A,Silver,101760
Female,Rural,Bachelor,6.26,0,7,0.0,1,C,Platinum,34404
Female,Urban,Bachelor,2.48,0,7,3795.0,More than 1,B,Platinum,418092
Male,Urban,Bachelor,9.19,1,7,3806.0,More than 1,A,Silver,341508
Female,Rural,High School,7.08,1,3,0.0,1,B,Gold,34656
Male,Rural,High School,41.95,0,6,5138.0,1,B,Platinum,101412
Male,Urban,Bachelor,37.56,1,5,5258.0,More than 1,A,Silver,68736
Female,Urban,High School,2.1,0,4,9193.0,More than 1,A,Platinum,175392
Male,Rural,Bachelor,7.6,0,2,0.0,1,B,Platinum,31164
Female,Urban,Bachelor,8.83,0,0,11473.0,More than 1,C,Gold,72420
Male,Rural,High School,95.4,1,7,2879.0,1,A,Silver,69792
Female,Urban,Bachelor,,1,1,4007.0,More than 1,,Silver,103284
Female,Urban,High School,9.41,1,2,3112.0,More than 1,B,Gold,68892
Male,Urban,High School,,1,2,3793.0,1,A,Platinum,96528
Male,Urban,Bachelor,6.45,1,1,3457.0,More than 1,B,Silver,59088
Male,Urban,High School,5.0,0,3,5773.0,More than 1,A,Platinum,71772
Male,Urban,Bachelor,4.05,1,8,6814.0,More than 1,A,Platinum,74304
Male,Urban,Bachelor,2.25,1,4,11082.0,1,B,Silver,30804
Female,Urban,Bachelor,0.58,0,6,4967.0,More than 1,A,Platinum,64884
Male,Urban,Bachelor,9.36,1,0,9286.0,More than 1,A,Platinum,96036
Female,Urban,Bachelor,8.41,1,1,,More than 1,A,Platinum,109968
Male,Rural,Bachelor,6.34,1,4,0.0,1,B,Gold,49920
Male,Rural,High School,4.3,0,5,2432.0,More than 1,A,Gold,192564
Male,Urban,High School,20.19,0,8,6038.0,More than 1,B,Platinum,92664
Male,Urban,High School,9.06,0,6,5488.0,More than 1,A,Gold,66336
Female,Rural,High School,,1,3,2470.0,More than 1,A,Gold,75144
Female,Rural,High School,3.57,1,2,5360.0,1,A,Platinum,61104
Male,Urban,Bachelor,3.01,1,4,4106.0,More than 1,B,Platinum,66468
Female,Urban,Bachelor,2.47,1,6,4810.0,More than 1,A,Silver,32172
Female,Urban,High School,95.56,0,4,9425.0,More than 1,A,Gold,316032
Male,Rural,Bachelor,5.51,0,2,3039.0,1,A,Silver,49620
Female,Urban,Bachelor,5.3,1,8,5313.0,More than 1,A,Platinum,63624
Male,Urban,Bachelor,,1,3,5719.0,More than 1,A,Platinum,333576
Female,Urban,Bachelor,4.58,0,7,7032.0,More than 1,A,Silver,72276
Male,Rural,Bachelor,7.98,1,8,0.0,More than 1,A,Platinum,107268
Female,Urban,Bachelor,9.49,1,4,3449.0,1,B,Silver,35916
Female,Rural,Bachelor,7.83,1,8,0.0,More than 1,A,Platinum,198720
Female,Urban,High School,,0,4,3701.0,More than 1,A,Platinum,44844
Female,Urban,Bachelor,8.62,1,3,4267.0,More than 1,A,Gold,119100
Male,Urban,High School,4.22,0,6,11337.0,More than 1,,Silver,107376
Female,Urban,Bachelor,5.7,0,4,10330.0,More than 1,A,Platinum,96600
Female,Urban,High School,8.01,0,4,5436.0,More than 1,A,Platinum,89700
Female,Urban,High School,7.88,1,7,3643.0,More than 1,A,Platinum,62412
Female,Urban,Bachelor,5.47,0,2,3066.0,More than 1,C,Silver,68712
Male,Rural,Bachelor,26.3,1,0,0.0,More than 1,B,Platinum,93144
Male,Urban,Bachelor,9.11,1,6,0.0,More than 1,A,Gold,64668
Male,Urban,High School,3.1,1,7,4855.0,1,A,Platinum,68388
Female,Urban,Bachelor,3.18,0,0,7765.0,More than 1,A,Gold,73296
Male,Rural,Bachelor,7.45,0,0,0.0,1,A,Platinum,31224
Male,Urban,High School,7.75,1,8,9282.0,More than 1,A,Platinum,58476
Male,Urban,High School,5.43,1,6,2136.0,More than 1,A,Silver,161796
Male,Rural,Bachelor,9.4,1,2,0.0,1,B,Gold,68640
Male,Urban,Bachelor,6.14,1,6,5251.0,1,A,Platinum,47424
Male,Urban,High School,6.95,1,6,3713.0,More than 1,B,Platinum,59556
Male,Urban,High School,7.13,0,6,4371.0,1,A,Gold,53040
Female,Urban,High School,7.37,0,2,9499.0,More than 1,B,Silver,296208
Female,Rural,Bachelor,8.27,1,5,0.0,1,A,Platinum,33528
Female,Rural,High School,,1,3,3922.0,1,B,Platinum,32112
Female,,High School,3.64,0,0,,More than 1,A,Platinum,59172
Male,Urban,Bachelor,5.51,1,6,7183.0,More than 1,A,Platinum,98616
Male,Urban,Bachelor,,1,4,5584.0,More than 1,A,Gold,349944
Male,Urban,Bachelor,5.42,1,4,3652.0,More than 1,A,Platinum,64308
Male,,High School,6.92,1,7,3638.0,More than 1,C,Silver,68304
Male,Urban,Bachelor,4.28,1,2,5913.0,More than 1,A,Platinum,48852
Female,Rural,Bachelor,67.03,0,7,2066.0,1,A,Platinum,49416
Male,Urban,High School,,1,1,3771.0,More than 1,A,Silver,69108
Female,Rural,Bachelor,7.78,0,8,,More than 1,B,Silver,60204
Female,Urban,High School,7.16,1,2,4009.0,More than 1,B,Platinum,98652
Male,Urban,High School,5.01,1,5,4024.0,1,A,Platinum,62280
Male,Rural,Bachelor,44.14,0,5,4284.0,More than 1,A,Gold,99540
Female,Urban,High School,2.83,0,4,3179.0,1,B,Silver,33048
Male,Urban,Bachelor,97.8,1,4,,1,,Silver,31104
Male,Urban,High School,8.4,1,8,2749.0,More than 1,A,Platinum,53892
Male,Urban,High School,5.78,0,5,5401.0,More than 1,A,Gold,174648
Female,Urban,High School,8.29,1,2,4687.0,More than 1,A,Gold,56628
