book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3228,25614492,25614492,27126244,45,399160302,9780399160300.0,Ruta Sepetys,2016.0,Salt to the Sea,Salt to the Sea,eng,4.36,39406,45184,9031,300,749,4368,16513,23254,https://images.gr-assets.com/books/1437084512m/25614492.jpg,https://images.gr-assets.com/books/1437084512s/25614492.jpg
3229,16319,16319,3038784,211,157912626X,9781579126260.0,Agatha Christie,1942.0,The Body in the Library,"The Body in the Library (Miss Marple, #3)",eng,3.85,36188,42578,1812,316,1921,12547,16998,10796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3235,7108725,7108725,7367737,43,1591842808,9781591842800.0,Simon Sinek,2009.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Start with Why: How Great Leaders Inspire Everyone to Take Action,,4.07,32899,36466,2119,881,1839,6334,12067,15345,https://images.gr-assets.com/books/1360936414m/7108725.jpg,https://images.gr-assets.com/books/1360936414s/7108725.jpg
3241,22299763,22299763,42090179,29,,,Leigh Bardugo,2016.0,Crooked Kingdom,"Crooked Kingdom (Six of Crows, #2)",eng,4.62,44289,54160,10047,158,392,2732,13092,37786,https://images.gr-assets.com/books/1456172607m/22299763.jpg,https://images.gr-assets.com/books/1456172607s/22299763.jpg
3249,15704486,15704486,21366542,35,385743602,9780385743600.0,Brandon Sanderson,2016.0,Calamity,"Calamity (The Reckoners, #3)",eng,4.2,27146,33909,3310,93,680,5383,14098,13655,https://images.gr-assets.com/books/1437098338m/15704486.jpg,https://images.gr-assets.com/books/1437098338s/15704486.jpg
3257,23602562,23602562,43166999,37,1101875895,9781101875900.0,Kent Haruf,2015.0,Our Souls at Night,Our Souls at Night,,3.96,26249,33831,5858,488,1746,6807,14388,10402,https://images.gr-assets.com/books/1418766517m/23602562.jpg,https://images.gr-assets.com/books/1418766517s/23602562.jpg
3268,1128178,32722510,2915978,52,393061728,9780393061730.0,Diane Ackerman,2007.0,The Zookeeper's Wife: A War Story,The Zookeeper's Wife,eng,3.44,20056,46005,7070,1922,5882,15489,15445,7267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3269,24499258,24499258,44094715,37,812998685,9780812998690.0,David Mitchell,2015.0,Slade House,Slade House,eng,3.82,24898,31410,4629,544,1624,7871,14209,7162,https://images.gr-assets.com/books/1446777435m/24499258.jpg,https://images.gr-assets.com/books/1446777435s/24499258.jpg
3270,18170143,18170143,25488999,49,316253014,9780316253020.0,Chris Hadfield,2013.0,An Astronaut’s Guide to Life on Earth,An Astronaut's Guide to Life on Earth,eng,4.14,25474,29675,2831,627,1025,4534,10905,12584,https://images.gr-assets.com/books/1380495144m/18170143.jpg,https://images.gr-assets.com/books/1380495144s/18170143.jpg
3291,28689,28689,1000406,49,756402972,9780756402980.0,Tad Williams,1990.0,Stone of Farewell,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",en-US,4.09,32709,35044,422,384,1377,6449,13369,13465,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3294,23156040,23156040,26579483,56,1609452232,9781609452230.0,"Elena Ferrante, Ann Goldstein",2013.0,Storia di chi fugge e di chi resta,Those Who Leave and Those Who Stay (The Neapolitan Novels #3),eng,4.29,24967,33660,2690,168,562,4024,13395,15511,https://images.gr-assets.com/books/1411338052m/23156040.jpg,https://images.gr-assets.com/books/1411338052s/23156040.jpg
3300,13154952,13154952,18245549,44,385536073,9780385536070.0,John Grisham,2012.0,Calico Joe,Calico Joe,,3.8,27244,31685,3872,620,1971,8531,12698,7865,https://images.gr-assets.com/books/1329430545m/13154952.jpg,https://images.gr-assets.com/books/1329430545s/13154952.jpg
3312,23638955,23638955,43243536,52,778317706,9780778317710.0,Mary Kubica,2015.0,Pretty Baby,Pretty Baby,eng,3.75,24685,30632,3196,524,1962,8622,13039,6485,https://images.gr-assets.com/books/1438274437m/23638955.jpg,https://images.gr-assets.com/books/1438274437s/23638955.jpg
3315,17287028,17287028,24036009,2,1250040159,9781250040150.0,"Elizabeth  Smart, Chris Stewart",2013.0,,My Story,eng,3.77,23294,25846,3604,1048,1889,6465,8899,7545,https://images.gr-assets.com/books/1367749530m/17287028.jpg,https://images.gr-assets.com/books/1367749530s/17287028.jpg
3324,18007533,18007533,25273867,2,385351836,9780385351840.0,B.J. Novak,2014.0,One More Thing: Stories and Other Stories,One More Thing: Stories and Other Stories,eng,3.66,28922,31333,3937,1263,2984,8478,11175,7433,https://images.gr-assets.com/books/1393786903m/18007533.jpg,https://images.gr-assets.com/books/1393786903s/18007533.jpg
3329,24388326,24388326,44934568,39,385540353,9780385540350.0,Margaret Atwood,2015.0,The Heart Goes Last,The Heart Goes Last,eng,3.37,26841,32276,4411,1212,4338,12047,10766,3913,https://images.gr-assets.com/books/1493598486m/24388326.jpg,https://images.gr-assets.com/books/1493598486s/24388326.jpg
3334,23492741,23492741,43082583,22,1451693591,9781451693590.0,Alice Hoffman,2015.0,The Marriage of Opposites,The Marriage of Opposites,eng,3.86,29179,35046,3256,1528,1858,7192,13765,10703,https://images.gr-assets.com/books/1438581390m/23492741.jpg,https://images.gr-assets.com/books/1438581390s/23492741.jpg
3341,18739426,18739426,26616838,21,,,Brandon Sanderson,2016.0,The Bands of Mourning,"The Bands of Mourning (Mistborn, #6)",eng,4.45,28866,33232,2379,42,249,2519,12186,18236,https://images.gr-assets.com/books/1450134973m/18739426.jpg,https://images.gr-assets.com/books/1450134973s/18739426.jpg
3343,16071745,16071745,23587857,28,345532740,9780345532750.0,Lauren Graham,2013.0,"Someday, Someday, Maybe ","Someday, Someday, Maybe",eng,3.49,30829,34830,4527,886,3434,13182,12528,4800,https://images.gr-assets.com/books/1480527588m/16071745.jpg,https://images.gr-assets.com/books/1480527588s/16071745.jpg
3345,19547856,19547856,27679579,55,62348671,9780062348680.0,Becky Albertalli,2015.0,Simon vs. the Homo Sapiens Agenda,Simon vs. the Homo Sapiens Agenda,eng,4.26,53570,60327,10986,926,1573,7378,21499,28951,https://images.gr-assets.com/books/1402915678m/19547856.jpg,https://images.gr-assets.com/books/1402915678s/19547856.jpg
3366,32501,32501,1359182,97,316734950,9780316734950.0,Michael Connelly,2006.0,Echo Park,"Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",eng,4.07,30066,34695,1421,101,629,6789,16322,10854,https://images.gr-assets.com/books/1168391416m/32501.jpg,https://images.gr-assets.com/books/1168391416s/32501.jpg
3368,18659623,18659623,26477611,14,1442465956,9781442465950.0,Emily Carroll,2014.0,,Through the Woods,eng,3.92,32781,35147,4766,1650,2028,6742,11747,12980,https://images.gr-assets.com/books/1414845473m/18659623.jpg,https://images.gr-assets.com/books/1414845473s/18659623.jpg
3371,20423680,20423680,29915182,26,,,Blake Crouch,2014.0,The Last Town,"The Last Town (Wayward Pines, #3)",eng,4.09,29258,30206,2332,241,1023,5502,12415,11025,https://images.gr-assets.com/books/1399508172m/20423680.jpg,https://images.gr-assets.com/books/1399508172s/20423680.jpg
3375,226706,226706,464419,74,671729454,9780671729460.0,V.C. Andrews,1981.0,If There Be Thorns,"If There Be Thorns (Dollanganger, #3)",eng,3.75,33086,35445,836,710,3117,10676,10715,10227,https://images.gr-assets.com/books/1321684186m/226706.jpg,https://images.gr-assets.com/books/1321684186s/226706.jpg
3391,24950845,24950845,44610373,25,345542967,9780345542960.0,Janet Evanovich,2015.0,,"Tricky Twenty-Two (Stephanie Plum, #22)",eng,3.92,23408,33786,3663,286,1397,8997,13160,9946,https://images.gr-assets.com/books/1431363154m/24950845.jpg,https://images.gr-assets.com/books/1431363154s/24950845.jpg
3399,81939,81939,1769615,44,1878424440,9781878424440.0,Miguel Ruiz,1999.0,The Mastery of Love: A Practical Guide to the Art of Relationship (Toltec Wisdom Book),The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,,4.25,24162,25974,819,351,908,3909,7596,13210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3423,785092,785092,771090,57,60763280,9780060763280.0,T. Harv Eker,2005.0,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,,4.14,25389,26963,779,542,1154,4852,7897,12518,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3429,18007535,18007535,25273993,37,385538499,9780385538500.0,Jennifer McMahon,2014.0,The Winter People,The Winter People,eng,3.76,27234,31204,4671,515,1886,8907,13279,6617,https://images.gr-assets.com/books/1377582922m/18007535.jpg,https://images.gr-assets.com/books/1377582922s/18007535.jpg
3431,32258,32258,1009035,88,034545894X,9780345458940.0,Tess Gerritsen,2004.0,Body Double,"Body Double (Rizzoli & Isles, #4)",en-US,4.16,30834,35633,1349,114,656,6159,15084,13620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3441,17378527,17378527,24170172,24,545424984,9780545424980.0,Maggie Stiefvater,2016.0,The Raven King,"The Raven King (The Raven Cycle, #4)",eng,4.32,42427,46455,9014,363,1331,5848,14677,24236,https://images.gr-assets.com/books/1477103790m/17378527.jpg,https://images.gr-assets.com/books/1477103790s/17378527.jpg
3444,448873,448873,1069505,4,60824972,9780060824980.0,Megan Whalen Turner,1996.0,The Thief,"The Thief (The Queen's Thief, #1)",eng,3.92,40807,43691,4973,1027,2577,9880,15787,14420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3447,18003300,18003300,25266150,10,473235501,9780473235500.0,Lang Leav,2013.0,Love & Misadventure,Love & Misadventure,eng,4.05,28782,30703,2530,1175,1920,5133,8570,13905,https://images.gr-assets.com/books/1370084153m/18003300.jpg,https://images.gr-assets.com/books/1370084153s/18003300.jpg
3450,7948230,7948230,11552215,26,60594667,9780060594660.0,Tom Franklin,2009.0,"Crooked Letter, Crooked Letter","Crooked Letter, Crooked Letter",en-US,3.82,28875,33217,4324,397,1577,8640,15590,7013,https://images.gr-assets.com/books/1292689648m/7948230.jpg,https://images.gr-assets.com/books/1292689648s/7948230.jpg
3456,80566,80566,2666214,37,61340634,9780061340640.0,Ann Patchett,2007.0,Run,Run,eng,3.53,29231,31561,4245,605,3105,11178,12264,4409,https://images.gr-assets.com/books/1327362631m/80566.jpg,https://images.gr-assets.com/books/1327362631s/80566.jpg
3458,16169737,16169737,22016392,34,345543068,9780345543070.0,"Janet Evanovich, Lee Goldberg",2013.0,The Heist,"The Heist (Fox and O'Hare, #1)",eng,3.78,29834,35674,3431,904,2391,9694,13440,9245,https://images.gr-assets.com/books/1371429330m/16169737.jpg,https://images.gr-assets.com/books/1371429330s/16169737.jpg
3461,26245853,26245853,46239650,37,1455566020,9781455566020.0,David Baldacci,2016.0,The Last Mile,"The Last Mile (Amos Decker, #2)",eng,4.22,17326,34436,2562,303,749,4608,14200,14576,https://images.gr-assets.com/books/1450227326m/26245853.jpg,https://images.gr-assets.com/books/1450227326s/26245853.jpg
3466,25817531,25817531,41344566,49,62413864,9780062413860.0,Gilly Macmillan,2015.0,What She Knew (Burnt Paper Sky),What She Knew,,3.89,25865,39097,3520,455,1769,9383,17518,9972,https://images.gr-assets.com/books/1441801604m/25817531.jpg,https://images.gr-assets.com/books/1441801604s/25817531.jpg
3478,12700306,12700306,16669362,26,345533623,9780345533620.0,Kevin Hearne,2012.0,Tricked,"Tricked (The Iron Druid Chronicles, #4)",eng,4.25,30578,34563,1492,110,555,4914,13914,15070,https://images.gr-assets.com/books/1324455119m/12700306.jpg,https://images.gr-assets.com/books/1324455119s/12700306.jpg
3481,25489025,25489025,18449744,64,553448188,9780553448180.0,"Han Kang, Deborah     Smith",2007.0,채식주의자 ,The Vegetarian,eng,3.59,27242,37107,5925,995,3564,11558,14631,6359,https://images.gr-assets.com/books/1478196580m/25489025.jpg,https://images.gr-assets.com/books/1478196580s/25489025.jpg
3483,15985373,15985373,21528629,27,425256855,9780425256860.0,Mark  Lawrence,2013.0,Emperor of Thorns,"Emperor of Thorns (The Broken Empire, #3)",eng,4.27,21143,30338,1793,217,724,4070,11088,14239,https://images.gr-assets.com/books/1352546239m/15985373.jpg,https://images.gr-assets.com/books/1352546239s/15985373.jpg
3490,20767918,20767918,40105061,7,1455521191,9781455521200.0,David Baldacci,2014.0,The Escape,"The Escape (John Puller, #3)",eng,4.14,18073,29683,2317,265,771,4660,12864,11123,https://images.gr-assets.com/books/1404163742m/20767918.jpg,https://images.gr-assets.com/books/1404163742s/20767918.jpg
3491,20342617,20342617,28323940,18,812994523,9780812994520.0,Bryan Stevenson,2014.0,Just Mercy: A Story of Justice and Redemption,Just Mercy: A Story of Justice and Redemption,eng,4.58,27173,32008,5356,223,371,1791,7720,21903,https://images.gr-assets.com/books/1420795201m/20342617.jpg,https://images.gr-assets.com/books/1420795201s/20342617.jpg
3493,34452,34452,2176901,75,446520594,9780446520590.0,Brian L. Weiss,1988.0,"Many Lives, Many Masters","Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives",eng,4.17,18956,25806,2069,514,1100,4036,8120,12036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3505,38462,38462,814207,60,141186356,9780141186350.0,James     Baldwin,1956.0,Giovanni's Room,Giovanni's Room,eng,4.21,24202,29377,2249,317,902,4250,10600,13308,https://images.gr-assets.com/books/1501485157m/38462.jpg,https://images.gr-assets.com/books/1501485157s/38462.jpg
3525,16113737,16113737,22016567,59,812994868,9780812994860.0,"Naoki Higashida, K.A. Yoshida, David Mitchell",2005.0,自閉症の僕が跳びはねる理由～会話のできない中学生がつづる内なる心～,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,eng,3.78,25504,29725,3983,735,2281,8038,10549,8122,https://images.gr-assets.com/books/1384018847m/16113737.jpg,https://images.gr-assets.com/books/1384018847s/16113737.jpg
3526,26252859,26252859,46249638,55,148473274X,9781484732750.0,Rick Riordan,2016.0,The Hidden Oracle,"The Hidden Oracle (The Trials of Apollo, #1)",eng,4.33,45127,51872,6928,356,1017,6245,17944,26310,https://images.gr-assets.com/books/1449765273m/26252859.jpg,https://images.gr-assets.com/books/1449765273s/26252859.jpg
3528,24911006,24911006,44518635,20,385538731,9780385538730.0,Jon Krakauer,2015.0,Missoula: Rape and the Justice System in a College Town,Missoula: Rape and the Justice System in a College Town,eng,4.06,24270,27522,4114,407,824,4719,12286,9286,https://images.gr-assets.com/books/1491227618m/24911006.jpg,https://images.gr-assets.com/books/1491227618s/24911006.jpg
3534,12652457,12652457,17766175,25,,,Brent Weeks,2014.0,The Broken Eye,"The Broken Eye (Lightbringer, #3)",eng,4.46,27754,30003,1401,77,328,2288,10202,17108,https://images.gr-assets.com/books/1376583941m/12652457.jpg,https://images.gr-assets.com/books/1376583941s/12652457.jpg
3545,13615414,13615414,19216563,32,393081575,9780393081570.0,Mary Roach,2013.0,Gulp: Adventures on the Alimentary Canal,Gulp: Adventures on the Alimentary Canal,eng,3.92,27523,30237,3840,640,1498,6646,12345,9108,https://images.gr-assets.com/books/1352232547m/13615414.jpg,https://images.gr-assets.com/books/1352232547s/13615414.jpg
3553,20454672,20454672,32042085,42,1455581127,9781455581120.0,Sandra Brown,2014.0,Mean Streak,Mean Streak,eng,4.04,24245,29990,3287,482,1293,5438,12221,10556,https://images.gr-assets.com/books/1399916694m/20454672.jpg,https://images.gr-assets.com/books/1399916694s/20454672.jpg
3559,18209454,18209454,25630244,16,804170703,9780804170700.0,"Rob Thomas, Jennifer Graham",2014.0,The Thousand-Dollar Tan Line,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",eng,3.99,28789,32491,4051,692,1128,6442,13845,10384,https://images.gr-assets.com/books/1393100477m/18209454.jpg,https://images.gr-assets.com/books/1393100477s/18209454.jpg
3563,7801229,7801229,9842102,22,1423118243,9781423118240.0,Cinda Williams Chima,2010.0,The Exiled Queen,"The Exiled Queen (Seven Realms, #2)",en-US,4.34,33789,35709,2048,247,617,3888,12880,18077,https://images.gr-assets.com/books/1285276245m/7801229.jpg,https://images.gr-assets.com/books/1285276245s/7801229.jpg
3587,21094993,21094993,25605044,104,7557906,9780007557900.0,"Jonas Jonasson, Rachel Willson-Broyles",2013.0,Analfabeten som kunde räkna,The Girl Who Saved the King of Sweden,eng,3.74,18072,29833,3240,676,2408,8053,11632,7064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3599,26827675,26827675,46857936,12,110188696X,9781101886960.0,"Leah Remini, Rebecca Paley",2015.0,Troublemaker: Surviving Hollywood and Scientology,Troublemaker: Surviving Hollywood and Scientology,eng,3.98,25172,31771,3803,600,1169,6455,13433,10114,https://images.gr-assets.com/books/1491248986m/26827675.jpg,https://images.gr-assets.com/books/1491248986s/26827675.jpg
3607,13644055,13644055,19260000,32,1622662644,9781622662650.0,Jennifer L. Armentrout,2014.0,Opposition,"Opposition (Lux, #5)",eng,4.43,40399,47980,5724,327,1049,4856,13051,28697,https://images.gr-assets.com/books/1398694101m/13644055.jpg,https://images.gr-assets.com/books/1398694101s/13644055.jpg
3615,15793184,15793184,21515148,41,1250014522,9781250014530.0,Julie Kibler,2012.0,Calling Me Home,Calling Me Home,eng,4.21,24070,27182,4045,267,760,3846,10477,11832,https://images.gr-assets.com/books/1359803797m/15793184.jpg,https://images.gr-assets.com/books/1359803797s/15793184.jpg
3618,4961048,4961048,5026857,22,1439102252,9781439102250.0,Carrie Fisher,2008.0,Wishful Drinking,Wishful Drinking,eng,3.71,29934,35641,4526,842,3066,10365,12828,8540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
